ID;Region;Reported Date;num;num_men;num_female;num_children;cause;location;Information Source;Location Coordinates
52789;Central America;January 22, 2020;1;1;;;Injuries;Died in hospital in Saltillo, Coahuila, Mexico - from injuries sustained in a fire on 16 January;Vanguardia, El Heraldo de Saltillo;25.477285800000, -100.978785800000
53686;North Africa;January 22, 2020;2;;2;;Sickness or lack of access to medicines, Starvation, Harsh weather/lack of adequate shelter, Vehicle Accident;Tamanrasset, Algeria;Mixed Migration Monitoring Mechanism Initiative (4Mi);22.787960000000, 5.527180000000
53766;US-Mexico Border;January 22, 2020;1;1;;;Unknown;Pima County jurisdiction, Arizona, USA;Pima County Office of the Medical Examiner;32.057701900000, -112.143021500000
53685;North Africa;January 22, 2020;2;;2;;Sickness or lack of access to medicines, Starvation, Harsh weather/lack of adequate shelter;Tamanrasset, Algeria;Mixed Migration Monitoring Mechanism Initiative (4Mi);22.787960000000, 5.527180000000
53684;North Africa;January 22, 2020;1;1;;;Sickness or lack of access to medicines, Starvation, Harsh weather/lack of adequate shelter;Bani Walid, Libya;Mixed Migration Monitoring Mechanism Initiative (4Mi);31.764020000000, 14.035110000000
53682;Sub-Saharan Africa;January 21, 2020;2;2;;;Sickness or lack of access to medicines, Dehydration;Unspecified location in Chad;Mixed Migration Monitoring Mechanism Initiative (4Mi);15.454166000000, 18.732206000000
53765;US-Mexico Border;January 21, 2020;1;1;;;Unknown;Pima County jurisdiction, Arizona, USA;Pima County Office of the Medical Examiner;32.017756700000, -112.164876400000
52794;US-Mexico Border;January 21, 2020;1;;1;;Sickness or lack of access to medicines;Hospital General de Zona Número 11, Nuevo Laredo, Tamaulipas, Mexico;Sin Frontera Magazine, Vox Pópuli;27.496509800000, -99.504957300000
53683;North Africa;January 21, 2020;1;1;;;Unknown;Unspecified location in Egypt, near border with Libya;Mixed Migration Monitoring Mechanism Initiative (4Mi);23.655609000000, 25.082314000000
53681;North Africa;January 20, 2020;1;;1;;Sickness or lack of access to medicines;Qatrun, Libya;Mixed Migration Monitoring Mechanism Initiative (4Mi);24.934383000000, 14.633161000000
52788;US-Mexico Border;January 20, 2020;1;1;;;Drowned;Río Bravo, near Quemado, Maverick County, Texas, USA;SuperChannel 12, GMNoticias;28.941157953509, -100.649481893780
54595;US-Mexico Border;January 20, 2020;1;;;;Unknown;Barry Goldwater Range, Yuma County, Arizona, USA;Yuma County Medical Examiner;32.258427900000, -113.399432500000
54731;US-Mexico Border;January 19, 2020;1;1;;;Unknown;Unspecified location in Chiapas, Mexico;Instituto Nacional de Migración (Grupos Beta);16.756931800000, -93.129235300000
53680;Sub-Saharan Africa;January 19, 2020;2;2;;;Vehicle Accident;Bousso, Chad;Mixed Migration Monitoring Mechanism Initiative (4Mi);16.733293000000, 10.465947000000
53679;North Africa;January 19, 2020;1;;1;;Sickness or lack of access to medicines, Starvation, Harsh weather/lack of adequate shelter;Tamanrasset, Algeria;Mixed Migration Monitoring Mechanism Initiative (4Mi);22.787960000000, 5.527180000000
52902;Central America;January 18, 2020;1;1;;;Violent death;Unspecified location near Chiapas, Mexico;La Prensa Gráfica;16.756931800000, -93.129235300000
52787;Europe;January 18, 2020;1;1;;;Hit by train;Train tracks near Thessaloniki Bridge, on the Eidomeni-Thessaloniki train line, Greece;Karfitsa;40.696920113842, 22.808082002541
53678;Sub-Saharan Africa;January 17, 2020;1;1;;;Sickness or lack of access to medicines;Agadez, Niger;Mixed Migration Monitoring Mechanism Initiative (4Mi);16.973140000000, 7.989740000000
53676;Sub-Saharan Africa;January 16, 2020;3;1;1;;Sickness or lack of access to medicines;Duruku, Niger;Mixed Migration Monitoring Mechanism Initiative (4Mi);38.040420000000, 44.135110000000
53762;US-Mexico Border;January 16, 2020;1;1;;;Unknown;Pima County jurisdiction, Arizona, USA;Pima County Office of the Medical Examiner;32.331803200000, -112.524509300000
53677;Sub-Saharan Africa;January 16, 2020;1;1;;;Sickness or lack of access to medicines;Agadez, Niger;Mixed Migration Monitoring Mechanism Initiative (4Mi);16.973140000000, 7.989740000000
52786;Sub-Saharan Africa;January 16, 2020;3;2;1;1;Vehicle accident;Louga, Senegal;NdarInfo, Igfm, Senenews;15.614176800000, -16.228680000000
53675;North Africa;January 15, 2020;1;1;;;Sickness or lack of access to medicines, Starvation, Harsh weather/lack of adequate shelter;Bani Walid, Libya;Mixed Migration Monitoring Mechanism Initiative (4Mi);31.764020000000, 14.035110000000
53674;Sub-Saharan Africa;January 15, 2020;1;1;;;Sickness or lack of access to medicines, Starvation, Harsh weather/lack of adequate shelter;Faya Largeau, Chad;Mixed Migration Monitoring Mechanism Initiative (4Mi);17.920710000000, 19.096620000000
53673;Sub-Saharan Africa;January 15, 2020;1;1;;;Unknown;Moundou, Chad;Mixed Migration Monitoring Mechanism Initiative (4Mi);8.559160000000, 16.077950000000
54758;US-Mexico Border;January 15, 2020;1;1;;;Unknown;Mount Laguna, San Diego County, California, USA;San Diego County Medical Examiner;32.867465300000, -116.418793100000
53669;North Africa;January 14, 2020;1;1;;;Sickness or lack of access to medicines, Harsh weather/lack of adequate shelter;Unspecified location in the desert, Libya;Mixed Migration Monitoring Mechanism Initiative (4Mi);23.649993000000, 14.543594000000
53672;North Africa;January 14, 2020;2;1;1;;Starvation, Harsh weather/lack of adequate shelter;Sabratha, Libya;Mixed Migration Monitoring Mechanism Initiative (4Mi);38.120720000000, 13.307010000000
53671;North Africa;January 14, 2020;2;1;1;;Sickness or lack of access to medicines, Starvation, Harsh weather/lack of adequate shelter;Sabha, Libya;Mixed Migration Monitoring Mechanism Initiative (4Mi);27.022490000000, 14.440990000000
53670;North Africa;January 14, 2020;1;;1;;Sickness or lack of access to medicines, Starvation, Harsh weather/lack of adequate shelter;Sabha, Libya;Mixed Migration Monitoring Mechanism Initiative (4Mi);27.022490000000, 14.440990000000
52776;US-Mexico Border;January 13, 2020;1;1;;;Drowned;Río Bravo, near Ejido El Ramireño, Camargo, Tamaulipas, Mexico;Hoy Tamaulipas, El Mañana;26.300380399125, -98.754264661883
53668;North Africa;January 13, 2020;2;1;1;;Sickness or lack of access to medicines, Starvation, Harsh weather/lack of adequate shelter;Sabratha, Libya;Mixed Migration Monitoring Mechanism Initiative (4Mi);38.120720000000, 13.307010000000
53667;North Africa;January 13, 2020;2;1;1;;Sickness or lack of access to medicines, Starvation, Harsh weather/lack of adequate shelter;Bani Walid, Libya;Mixed Migration Monitoring Mechanism Initiative (4Mi);31.764020000000, 14.035110000000
53760;US-Mexico Border;January 13, 2020;1;1;;;Unknown;Pima County jurisdiction, Arizona, USA;Pima County Office of the Medical Examiner;31.911973400000, -111.882153100000
52811;Caribbean;January 13, 2020;39;4;;;Drowned;Ragged Island chain, Bahamas;Royal Bahamas Defence Force, Eyewitness news;22.646233000000, -75.702934600000
53666;North Africa;January 13, 2020;2;2;;2;Sickness or lack of access to medicines, Starvation, Dehydration, Harsh weather/lack of adequate shelter;Sabratha, Libya;Mixed Migration Monitoring Mechanism Initiative (4Mi);38.120720000000, 13.307010000000
52793;US-Mexico Border;January 13, 2020;1;1;;;Violent death;Died in hospital in Tijuana after being violent death on 8 December 2019 in Zona Norte, Tijuana, Baja California, Mexico;TJComunica;32.538876200000, -117.045572200000
52773;Mediterranean;January 12, 2020;1;1;;;Drowned;Body recovered on beach in Cuevas de Almanzora, Almería, Spain;Diario de Almería;37.275539882010, -1.725327257195
52810;Mediterranean;January 12, 2020;1;1;;;Drowned;Body recovered on Arekmane beach, Nador, Morocco (Alboran Sea);Association Marocaine des Droits Humaines, Nador City;35.121191711353, -2.718498815316
53758;US-Mexico Border;January 12, 2020;1;;;;Unknown;Pima County jurisdiction, Arizona, USA;Pima County Office of the Medical Examiner;32.057499000000, -111.666072500000
52865;Mediterranean;January 12, 2020;3;;;;Drowned;Off the coast of Sabratha, Libya;IOM Libya;32.948155158137, 12.457456577180
53663;Sub-Saharan Africa;January 11, 2020;2;2;;;Sickness or lack of access to medicines, Dehydration;Unspecified location in the desert, Chad, near Libya;Mixed Migration Monitoring Mechanism Initiative (4Mi);20.823326000000, 19.015158000000
53756;US-Mexico Border;January 11, 2020;1;1;;;Unknown;Pima County jurisdiction, Arizona, USA;Pima County Office of the Medical Examiner;32.014718700000, -111.254198900000
52864;Mediterranean;January 11, 2020;1;1;;;Violent death;Unspecified location off the coast of Libya;UNHCR Libya;32.856315404239, 12.732071058040
52775;South America;January 11, 2020;1;1;;;Vehicle  accident;Road near Manta, Manabí, Ecuador;El Nacional, El Universo;-0.976440104552, -80.628191198992
53662;North Africa;January 11, 2020;1;1;;;Sickness or lack of access to medicines;Tazirbu, Libya;Mixed Migration Monitoring Mechanism Initiative (4Mi);25.679266000000, 21.075643000000
52772;Mediterranean;January 11, 2020;11;;3;8;Drowned;Off the coast of Çeşme, Izmir, Turkey;IOM Turkey;38.344035877103, 26.251643663508
53665;North Africa;January 11, 2020;1;1;;;Sickness or lack of access to medicines, Starvation, Harsh weather/lack of adequate shelter;Sabratha, Libya;Mixed Migration Monitoring Mechanism Initiative (4Mi);38.120720000000, 13.307010000000
52771;Mediterranean;January 11, 2020;32;10;2;;Drowned;Ionian Sea, south-west of the coast of Paxos, Greece;IOM Greece, Hellenic Coast Guard, UNHCR;39.206881498370, 20.224667371711
53664;Sub-Saharan Africa;January 11, 2020;1;;1;1;Sickness or lack of access to medicines, Starvation, Harsh weather/lack of adequate shelter;Agadez, Niger;Mixed Migration Monitoring Mechanism Initiative (4Mi);16.973140000000, 7.989740000000
53661;North Africa;January 10, 2020;2;;2;1;Sickness or lack of access to medicines, Starvation, Dehydration, Harsh weather/lack of adequate shelter;Unspecified location in the desert, Libya;Mixed Migration Monitoring Mechanism Initiative (4Mi);23.649993000000, 14.543594000000
53660;North Africa;January 10, 2020;1;1;;;Sickness or lack of access to medicines;Tripoli, Libya;Mixed Migration Monitoring Mechanism Initiative (4Mi);32.895340000000, 13.181050000000
52792;US-Mexico Border;January 09, 2020;1;1;;;Sickness or lack of access to medicines;Plaza Santa Cecilia, Tijuana, Baja California, Mexico;Milenio, La Voz de la Frontera;32.535773600000, -117.038191700000
54259;South America;January 09, 2020;1;;1;1;Vehicle accident;Hato de Virgen, El Alto Capacho Viejo, Táchira State, Venezuela;La Prensa Tachira;7.873022100000, -72.376988200000
53754;US-Mexico Border;January 09, 2020;1;;;;Unknown;Pima County jurisdiction, Arizona, USA;Pima County Office of the Medical Examiner;31.862588200000, -112.760155300000
53659;North Africa;January 09, 2020;1;1;;;Sickness or lack of access to medicines, Starvation, Harsh weather/lack of adequate shelter;Qatrun, Libya;Mixed Migration Monitoring Mechanism Initiative (4Mi);24.934383000000, 14.633161000000
52859;Mediterranean;January 09, 2020;1;;;;Drowned;Unspecified location off the coast of Libya;UNHCR Libya;32.882588195109, 12.716964856868
53752;US-Mexico Border;January 09, 2020;1;;;;Unknown;Pima County jurisdiction, Arizona, USA;Pima County Office of the Medical Examiner;32.054583500000, -112.098819800000
53658;Sub-Saharan Africa;January 09, 2020;3;;3;;Vehicle Accident;Unspecified location in the desert, Chad;Mixed Migration Monitoring Mechanism Initiative (4Mi);18.922332000000, 18.973401000000
52763;US-Mexico Border;January 09, 2020;1;1;;;Suicide;Pharr–Reynosa International Bridge between Reynosa, Tamaulipas, Mexico and Pharr, Texas, USA;El Universal, Reuters;26.066759004419, -98.205243464946
52762;North Africa;January 08, 2020;1;;;1;Unknown;Died on board a boat found 15 nautical miles off the coast of Arrecife, Lanzarote, Spain;Cabildo de Lanzarote, Caminando Fronteras;28.683821337835, -13.142213579242
54477;Mediterranean;January 08, 2020;13;;1;1;Drowned;Unspecified location - Embarkation from Ain El Turk, Algeria on 08.01;UNHCR Spain;35.793479772882, -0.735384297070
53657;North Africa;January 08, 2020;3;2;1;1;Sickness or lack of access to medicines, Starvation, Harsh weather/lack of adequate shelter;Tamanrasset, Algeria;Mixed Migration Monitoring Mechanism Initiative (4Mi);22.787960000000, 5.527180000000
52761;Europe;January 07, 2020;1;1;;1;Plane stowaway;Body found in the undercarriage of a plane in Charles de Gaulle Airport, Paris, France (flight AF703 connecting Abidjan, Côte d'Ivoire with Paris, France);Le Parisien, BBC, Le Monde;49.009690600000, 2.547924500000
52760;Mediterranean;January 07, 2020;1;;;;Drowned;Off the coast of Tangier, Morocco (Gibraltar Strait);Alarm Phone;35.913894579768, -5.853485643132
54698;US-Mexico Border;January 07, 2020;1;1;;1;Drowned;200 Military, Mission, Hidalgo County, Texas, USA;Hidalgo County Sheriff's Office;26.215906600000, -98.325293200000
53751;US-Mexico Border;January 07, 2020;1;1;;;Hypothermia;Pima County jurisdiction, Arizona, USA;Pima County Office of the Medical Examiner;31.740802800000, -111.570768600000
53656;North Africa;January 06, 2020;2;1;1;1;Sickness or lack of access to medicines, Starvation, Harsh weather/lack of adequate shelter, Excessive Physical Abuse;Bani Walid, Libya;Mixed Migration Monitoring Mechanism Initiative (4Mi);31.764020000000, 14.035110000000
53655;North Africa;January 06, 2020;2;2;;1;Sickness or lack of access to medicines, Starvation, Dehydration, Harsh weather/lack of adequate shelter;Bani Walid, Libya;Mixed Migration Monitoring Mechanism Initiative (4Mi);31.764020000000, 14.035110000000
52878;Mediterranean;January 06, 2020;17;5;;;Drowned;Unspecified location between Cap Djinet, Boumerdès, Algeria and the Balearic Islands, Spain;El Diario de Ibiza;37.813927740813, 2.901232147536
53750;US-Mexico Border;January 05, 2020;1;;;;Unknown;Pima County jurisdiction, Arizona, USA;Pima County Office of the Medical Examiner;31.972837900000, -110.497297700000
52774;US-Mexico Border;January 05, 2020;1;1;;;Drowned;Río Bravo, near Colonia Santa Martha, Ciudad Acuña, Coahuila, Mexico;Zócalo, La Rancherita del Aire;29.311404478181, -100.903143707560
53654;North Africa;January 05, 2020;2;1;1;;Sickness or lack of access to medicines;Tripoli, Libya;Mixed Migration Monitoring Mechanism Initiative (4Mi);32.895340000000, 13.181050000000
52684;Mediterranean;January 05, 2020;1;;;;Drowned;Recovered from beach near Sirte, Libya;IOM Libya, La Repubblica;31.204391114674, 16.610704784961
53653;North Africa;January 05, 2020;1;1;;;Sickness or lack of access to medicines;Tripoli, Libya;Mixed Migration Monitoring Mechanism Initiative (4Mi);32.895340000000, 13.181050000000
52683;North Africa;January 05, 2020;1;;;;Unknown;Off the coast of Gran Canaria, Spain;SER Canarias;27.665924082213, -15.008647001563
52809;Mediterranean;January 05, 2020;1;1;;;Drowned;Body recovered on Sidi Hssain beach in Tazaghine, 65 kms west of Nador, Morocco (Alboran Sea);Association Marocaine des Droits Humaines, Ariffino;35.202416199713, -3.444319966935
52682;Mediterranean;January 05, 2020;5;5;;1;Drowned;Off the coast of Izmir, Turkey;IOM Turkey;38.610762461670, 26.651187816406
52681;Mediterranean;January 04, 2020;2;;;;Drowned;Off the coast of Cartagena, Murcia, Spain;El Diario;37.485161657617, -0.961183602507
53749;US-Mexico Border;January 04, 2020;1;;;;Unknown;Pima County jurisdiction, Arizona, USA;Pima County Office of the Medical Examiner;32.057499000000, -111.666072500000
52680;Southeast Asia;January 03, 2020;20;;;;Vehicle accident;Road near Myawady, Karen state, Myanmar - near the border with Thailand;AFP;16.691655088785, 98.450309906557
52679;Mediterranean;January 03, 2020;15;5;3;;Drowned;Off the coast of Fethiye, Turkey;IOM Turkey, Turkish Coast Guard;36.592584268697, 28.989704543945
53748;US-Mexico Border;January 03, 2020;1;1;;;Unknown;Pima County jurisdiction, Arizona, USA;Pima County Office of the Medical Examiner;32.057499000000, -111.666072500000
53652;North Africa;January 03, 2020;1;1;;;Sickness or lack of access to medicines, Starvation, Harsh weather/lack of adequate shelter;Tamanrasset, Algeria;Mixed Migration Monitoring Mechanism Initiative (4Mi);22.787960000000, 5.527180000000
52678;Central America;January 02, 2020;1;1;;;Sickness;Tula, Hidalgo, Mexico;Directro Cubano;20.052211900000, -99.344248700000
53747;US-Mexico Border;January 02, 2020;1;1;;;Unknown;Pima County jurisdiction, Arizona, USA;Pima County Office of the Medical Examiner;32.350000900000, -112.337087800000
53651;North Africa;January 02, 2020;1;;;;Sickness or lack of access to medicines, Starvation, Harsh weather/lack of adequate shelter, Vehicle Accident;Bani Walid, Libya;Mixed Migration Monitoring Mechanism Initiative (4Mi);31.764020000000, 14.035110000000
