ID;Region;date;num;num_men;num_women;num_children;cause;location;Information Source;Location Coordinates
52555;Southeast Asia;May 24, 2019;1;;1;1;Starvation, Dehydration;Off the coast of Pattani, Thailand;Mixed Migration Monitoring Mechanism Initiative (4Mi);6.920721000000, 101.407743000000
52554;Southeast Asia;May 24, 2019;3;3;;;Sickness or lack of access to medicines, Dehydration;Near Chiang Mai, Thailand;Mixed Migration Monitoring Mechanism Initiative (4Mi);18.827558000000, 98.903799000000
51720;Central America;May 24, 2019;1;;1;;Vehicle accident;Train tracks on line Puente Negro-Las Blancas, KM 94, near Sabinas, Coahuila, Mexico;Zócalo, El Diario de Coahuila;27.870433742501, -101.087204211080
53104;Sub-Saharan Africa;May 24, 2019;1;1;;1;Vehicle Accident;Faya Largeau, Chad;Mixed Migration Monitoring Mechanism Initiative (4Mi);19.108603000000, 17.923258000000
52553;South Asia;May 24, 2019;2;1;1;;Starvation, Dehydration;Chittagong Division, Bangladesh;Mixed Migration Monitoring Mechanism Initiative (4Mi);22.347477000000, 91.863837000000
51778;US-Mexico Border;May 24, 2019;1;1;;;Unknown;Pima County jurisdiction, Arizona, USA;Pima County Office of the Medical Examiner;32.057701900000, -112.143021500000
51716;US-Mexico Border;May 23, 2019;3;3;;;Drowned;"Río Bravo, near ""El Chalan"" and Poblado Valencia, Díaz Ordaz, Tamaulipas, Mexico";El Mañana;26.240047494041, -98.566016329980
51715;Mediterranean;May 23, 2019;5;5;;;Drowned;Unspecified location off the coast of Libya;IOM Libya;32.992742012613, 12.535119753163
51714;US-Mexico Border;May 23, 2019;1;1;;;Drowned;Río Bravo, 1 mile from Eagle Pass Port of Entry, Maverick County, Texas, USA;US Border Patrol;28.699966872573, -100.510720789270
54060;Central America;May 23, 2019;1;1;;;Unknown ;Between Municipality of Necocli, Uraba Department, Colombia and Darien Gap, Panama;Semana.com;7.868171300000, -77.836728200000
51719;Mediterranean;May 23, 2019;1;;;;Drowned;Body recovered on Malabata beach, near Tangiers, Morocco (Gibraltar Strait);Tanja24, Bladi;35.781157024461, -5.770811858771
52550;Southeast Asia;May 22, 2019;2;2;;;Sickness or lack of access to medicines, Dehydration, Suffocation;On the border of Thailand and Malaysia;Mixed Migration Monitoring Mechanism Initiative (4Mi);5.829101000000, 101.268351000000
51710;Mediterranean;May 22, 2019;3;;3;;Drowned;Unspecified location off the coast of Larache, Morocco;Caminando Fronteras;35.277774464764, -6.317684485937
53103;Sub-Saharan Africa;May 22, 2019;1;1;;;Vehicle Accident;Unspecified location in Central African Republic;Mixed Migration Monitoring Mechanism Initiative (4Mi);22.524866000000, 9.987734000000
52552;Southeast Asia;May 22, 2019;2;2;;;Sickness or lack of access to medicines, Dehydration;Near Chiang Mai, Thailand;Mixed Migration Monitoring Mechanism Initiative (4Mi);18.802530000000, 98.929870000000
52551;Southeast Asia;May 22, 2019;2;1;1;;Starvation, Dehydration, Suffocation;Off the coast of Kedah, Malaysia;Mixed Migration Monitoring Mechanism Initiative (4Mi);6.162062000000, 100.153783000000
52608;South America;May 22, 2019;1;1;;;Vehicle Accident;Road near El Diamante, Pamplonita, Norte de Santander, Colombia;La Opinión, Extra;7.569693400000, -72.637079800000
53101;Sub-Saharan Africa;May 21, 2019;1;1;;;Sickness or lack of access to medicines, Starvation, Dehydration;Abidjan, Ivory Coast;Mixed Migration Monitoring Mechanism Initiative (4Mi);-4.024984000000, 5.348450000000
51709;Europe;May 21, 2019;3;3;;1;Suffocation;Inside truck in Futog, Novi Sad, Serbia;IOM Serbia, Novosti, Blic;45.241936600000, 19.715950200000
51897;North Africa;May 21, 2019;1;1;;;Vehicle accident;Near the port of Tangier, Morocco;Maghress;35.716289966858, -5.841888902909
51777;US-Mexico Border;May 21, 2019;1;;;1;Sickness or lack of access to medicines/dehydration;Pima County jurisdiction, Arizona, USA;Pima County Office of the Medical Examiner;32.263884000000, -111.324478000000
51718;Mediterranean;May 21, 2019;1;1;;;Drowned;Off the coast of Tangiers, Morocco (Gibraltar Strait);Alarm Phone;35.893057403700, -5.885681622862
53102;Sub-Saharan Africa;May 21, 2019;1;;1;;Sickness or lack of access to medicines, Starvation, Sexual abuse;Kedougou, Senegal;Mixed Migration Monitoring Mechanism Initiative (4Mi);-12.174590000000, 12.559796000000
52549;South Asia;May 20, 2019;1;1;;1;Suffocation;Unspecified location on the border, Iran;Mixed Migration Monitoring Mechanism Initiative (4Mi);37.966327000000, 44.748659000000
51708;Europe;May 20, 2019;1;1;;;Vehicle accident;A16 motorway, near Guemps, Pas-de-Calais, France - en route to Dunkerque;Le Parisien, La Voix du Nord;50.932952900000, 2.001427300000
53098;Sub-Saharan Africa;May 20, 2019;1;1;;1;Sickness or lack of access to medicines;Bamako, Mali;Mixed Migration Monitoring Mechanism Initiative (4Mi);-7.995856000000, 12.617282000000
51726;US-Mexico Border;May 20, 2019;1;;1;;Unknown;Ranch east of the USBP checkpoint on U.S. Highway 281 near Falfurrias, Brooks County, Texas, USA;Brooks County Sheriff's Office via Breitbart;27.070487529091, -98.078634912618
51702;Central America;May 20, 2019;1;1;;;Drowned;Río El Novillero, San Pedro Tapanetepec, near Chahuites, Oaxaca, Mexico;El Imparcial Oaxaca;16.376172491878, -94.206270583941
51707;Sub-Saharan Africa;May 19, 2019;3;;;;Drowned;East of Petite-Terre, Mayotte, France;Préfecture de Mayotte ;-12.789682767218, 45.251663570117
53097;Sub-Saharan Africa;May 19, 2019;1;1;;1;Starvation;Sevare, Mali;Mixed Migration Monitoring Mechanism Initiative (4Mi);-4.095111000000, 14.522790000000
51706;US-Mexico Border;May 19, 2019;1;1;;;Unknown;Near the border wall along New Mexico State Road 9 at mile marker 142, Doña Ana County, New Mexico, USA;El Paso Times, KVIA-TV;31.783890467940, -107.209294206590
53096;Sub-Saharan Africa;May 19, 2019;1;1;;1;Sickness or lack of access to medicines, Starvation, Dehydration, Harsh weather/lack of adequate shelter;Kayes, Mali;Mixed Migration Monitoring Mechanism Initiative (4Mi);-11.444687000000, 14.435103000000
51776;US-Mexico Border;May 19, 2019;1;;;;Unknown;Pima County jurisdiction, Arizona, USA;Pima County Office of the Medical Examiner;32.057499000000, -111.666072500000
53095;Sub-Saharan Africa;May 19, 2019;1;1;;;Sickness or lack of access to medicines;Unspecified location in Burkina Faso;Mixed Migration Monitoring Mechanism Initiative (4Mi);-0.461620000000, 14.281303000000
53011;North Africa;May 18, 2019;1;;1;;Sickness or lack of access to medicines, Harsh weather/lack of adequate shelter, Violent death, Sexual abuse;Atbara, Sudan;Mixed Migration Monitoring Mechanism Initiative (4Mi);17.690454000000, 34.042331000000
53010;North Africa;May 18, 2019;1;;1;;Sickness or lack of access to medicines, Violent death, Sexual abuse;Unspecified location in the Sahara desert, Sudan;Mixed Migration Monitoring Mechanism Initiative (4Mi);18.448899000000, 26.220845000000
52548;Southeast Asia;May 18, 2019;3;1;2;2;Sickness or lack of access to medicines, Starvation, Suffocation;Bangkok, Thailand;Mixed Migration Monitoring Mechanism Initiative (4Mi);13.735511000000, 100.392263000000
52547;South Asia;May 18, 2019;5;1;2;2;Sickness or lack of access to medicines, Starvation, Dehydration, Suffocation;Chittagong Division, Bangladesh;Mixed Migration Monitoring Mechanism Initiative (4Mi);22.379179000000, 91.867226000000
53094;Sub-Saharan Africa;May 17, 2019;8;1;1;;Unknown;Unspecified location in Algeria;Mixed Migration Monitoring Mechanism Initiative (4Mi);-1.307491000000, 23.338396000000
53093;Sub-Saharan Africa;May 17, 2019;2;2;;;Sickness or lack of access to medicines, Starvation;Unspecified location in Algeria;Mixed Migration Monitoring Mechanism Initiative (4Mi);-1.307491000000, 23.338396000000
52546;Southeast Asia;May 17, 2019;5;2;2;2;Sickness or lack of access to medicines, Starvation, Dehydration;Bangkok, Thailand;Mixed Migration Monitoring Mechanism Initiative (4Mi);13.757094000000, 100.389169000000
51701;North America;May 16, 2019;1;1;;;Drowned;Northwestern shore of Lake Champlain, Québec, Canada;Washington Post;45.015152344951, -73.363652062942
51768;Caribbean;May 16, 2019;29;20;2;2;Drowned;Unspecified location between Güiria, Venezuela and Trinidad and Tobago;El Nuevo Herald, El Nacional, Stabroek News;10.482858899944, -61.985163620023
51700;North Africa;May 16, 2019;3;1;2;1;Drowned;Two nautical miles southeast of Muelle de Arguineguín, Gran Canaria, Spain;Canarias7, El País, 20 Minutos;27.624075902336, -15.758543962674
51699;Middle East;May 16, 2019;5;;;;Vehicle Accident;Unspecified location on the Van-Ercis highway, Turkey;Urdupoint, Haberler;38.658925649218, 43.307213902842
53091;Sub-Saharan Africa;May 16, 2019;7;1;1;;Unknown;Timbuktu, Mali;Mixed Migration Monitoring Mechanism Initiative (4Mi);-3.002443000000, 16.765672000000
53090;Sub-Saharan Africa;May 16, 2019;13;1;1;;Dehydration;Unspecified location in Algeria;Mixed Migration Monitoring Mechanism Initiative (4Mi);-1.307491000000, 23.338396000000
51775;US-Mexico Border;May 15, 2019;1;1;;;Unknown;Pima County jurisdiction, Arizona, USA;Pima County Office of the Medical Examiner;32.331803200000, -112.524509300000
51697;Middle East;May 15, 2019;22;;;;Hypothermia;Various locations in Van, Turkey, near border with Iran;AnsaMed, Hurriyet Daily News;38.701231409345, 44.242474772221
52836;US-Mexico Border;May 15, 2019;1;1;;;Drowned;Canal Seeley, Imperial County, California, USA;Imperial County Coroner's Office;32.788874332766, -115.686670061870
53100;Sub-Saharan Africa;May 14, 2019;3;3;;1;Vehicle Accident;Bobo Dioulasso, Burkina Faso;Mixed Migration Monitoring Mechanism Initiative (4Mi);-4.306153000000, 11.158826000000
53099;Sub-Saharan Africa;May 14, 2019;3;2;;1;Vehicle Accident;Between Ouagadougou and Bobo-Dioulasso, Burkina Faso;Mixed Migration Monitoring Mechanism Initiative (4Mi);-2.926140000000, 11.770559000000
51695;US-Mexico Border;May 14, 2019;1;1;;1;Sickness or lack of access to medicines, Pneumonia;Entered the US via El Paso, Texas, where he was immediately hospitalized. Died approximately 1 month later in hospital.;Washington Post, NBC News;31.761877800000, -106.485021700000
51694;Central America;May 14, 2019;1;1;;1;Sickness or lack of access to medicines;Died in the regional hospital of Tzompantepec, Tlaxcala, Mexico;Megalopolis Mexico, Linea de Contraste;19.408660000000, -98.118324500000
52545;Southeast Asia;May 14, 2019;3;1;2;2;Sickness or lack of access to medicines, Starvation;Ranong, Thailand;Mixed Migration Monitoring Mechanism Initiative (4Mi);10.377719000000, 98.806394000000
51717;Central America;May 13, 2019;1;;1;1;Vehicle Accident;Highway between Villahermosa and Macuspana, near Dos Montes, Tabasco, Mexico;Tabasco Hoy, Presencia;17.978890812244, -92.821729096217
53088;Sub-Saharan Africa;May 13, 2019;2;1;1;;Unknown;Bandiagara, Mali;Mixed Migration Monitoring Mechanism Initiative (4Mi);-3.609872000000, 14.348009000000
52853;Middle East;May 13, 2019;1;;;;Unknown;Evros/Meriç river, Yenikarpuzlu, Ipsala district, Edirne, Turkey;CNNTürk, Hürriyet;40.850428559377, 26.226310597489
51692;Central America;May 13, 2019;1;1;;;Vehicle accident;Train tracks in Mesillas, Ramos Arizpe, Coahuila, Mexico ;Newsweek Mexico, Linea Directa Portal;25.805945517274, -101.007119514900
51774;US-Mexico Border;May 13, 2019;1;1;;;Unknown;Pima County jurisdiction, Arizona, USA;Pima County Office of the Medical Examiner;32.057499000000, -111.666072500000
53087;Sub-Saharan Africa;May 13, 2019;1;1;;;Violent death;Koro, Mali;Mixed Migration Monitoring Mechanism Initiative (4Mi);-3.083854000000, 14.071406000000
53086;Sub-Saharan Africa;May 13, 2019;3;3;;;unknown;Unspecified location en route to Gorgadji, Burkina Faso;Mixed Migration Monitoring Mechanism Initiative (4Mi);-0.514727000000, 14.020147000000
53092;Sub-Saharan Africa;May 13, 2019;1;1;;;Sickness or lack of access to medicines;Timbuktu, Mali;Mixed Migration Monitoring Mechanism Initiative (4Mi);-3.002443000000, 16.765672000000
53085;Sub-Saharan Africa;May 13, 2019;2;2;;;unknown;Gorgadji, Burkina Faso;Mixed Migration Monitoring Mechanism Initiative (4Mi);-0.519254000000, 14.032179000000
53089;Sub-Saharan Africa;May 13, 2019;1;1;;;Unknown;Sevare, Mali;Mixed Migration Monitoring Mechanism Initiative (4Mi);-4.095712000000, 14.522374000000
52835;US-Mexico Border;May 13, 2019;1;1;;;Drowned;All American Canal, Winterhaven, Imperial County, California, USA;Imperial County Coroner's Office;32.721602776733, -114.741105153710
51693;Mediterranean;May 13, 2019;5;;;;Drowned;Off the coast of Chekka, Lebanon en route to Cyprus;AP, Daily Star Lebanon;34.375232060284, 35.469930089916
51834;Europe;May 12, 2019;1;1;;;Drowned;Evros/Meriç river, near Didymoteicho, Greece;UNHCR, Thrakinea;41.327261927730, 26.509923237185
53081;Sub-Saharan Africa;May 12, 2019;1;1;;;Violent death;Unspecified location in Algeria, near border with Niger;Mixed Migration Monitoring Mechanism Initiative (4Mi);5.873958000000, 20.008058000000
53080;Sub-Saharan Africa;May 12, 2019;1;1;;1;Starvation, Dehydration;Unspecified location in the Sahara Desert, Niger;Mixed Migration Monitoring Mechanism Initiative (4Mi);11.519096000000, 20.684159000000
51773;US-Mexico Border;May 12, 2019;1;1;;;Unknown;Pima County jurisdiction, Arizona, USA;Pima County Office of the Medical Examiner;32.057499000000, -111.666072500000
51772;US-Mexico Border;May 12, 2019;1;;;;Unknown;Pima County jurisdiction, Arizona, USA;Pima County Office of the Medical Examiner;32.057499000000, -111.666072500000
52386;South America;May 12, 2019;3;1;2;;Vehicle Accident;Road near Cúnquer, Cantón Bolívar, Carchi, Ecuador;El Comercio;0.462081800000, -77.942670600000
52751;Mediterranean;May 12, 2019;1;;;;Unknown;Off the coast of Qarapoli, Libya;IOM Libya;32.818811709166, 13.708121984993
52544;Southeast Asia;May 12, 2019;3;3;;1;Starvation, Dehydration;On a boat, off the coast of Pattani, Thailand;Mixed Migration Monitoring Mechanism Initiative (4Mi);6.663116000000, 101.720689000000
52543;South Asia;May 11, 2019;1;1;;;Starvation, Dehydration;Yangon Division, Myanmar (en route to Thailand);Mixed Migration Monitoring Mechanism Initiative (4Mi);16.991318000000, 96.062731000000
53079;Sub-Saharan Africa;May 11, 2019;4;1;1;;Sickness or lack of access to medicines, Vehicle Accident;Bobo Dioulasso, Burkina Faso;Mixed Migration Monitoring Mechanism Initiative (4Mi);-4.306153000000, 11.158826000000
51688;Central America;May 11, 2019;1;1;;;Vehicle accident;Train tracks near Achotal, San Juan Evangelista, Veracruz, Mexico;La Opinion, TV Noticias Veracruz, EsNoticiaVeracruz;17.731071870208, -95.131446727717
52750;Europe;May 10, 2019;3;3;;;Burned;Bodies found inside abandoned facility of the former Bratstvo printing house, Gornje Prekounje, Bihac, Bosnia and Herzegovina;UNHCR, Blic, Ministry of Internal Affairs of Una-Sana Canton;44.811812617339, 15.879408028074
53075;Sub-Saharan Africa;May 10, 2019;2;2;;;Violent death;Arbinda, Burkina Faso;Mixed Migration Monitoring Mechanism Initiative (4Mi);-0.860624000000, 14.224950000000
53074;Sub-Saharan Africa;May 10, 2019;1;1;;;unknown;Nassoumbou, Burkina Faso;Mixed Migration Monitoring Mechanism Initiative (4Mi);-1.551727000000, 14.409062000000
51756;US-Mexico Border;May 10, 2019;1;1;;;Vehicle accident;Interstate 10 East near Schuster Avenue near the University of Texas at El Paso, El Paso County, Texas, USA;El Paso Times;31.763443183325, -106.506078588460
51689;Mediterranean;May 10, 2019;59;;;;Drowned;Off the coast of Kerkennah, Tunisia. Boat departed from Libya.;IOM Tunisia;34.643922078001, 11.321992814062
53076;Sub-Saharan Africa;May 10, 2019;3;1;1;;Sickness or lack of access to medicines, Violent death, Sexual abuse;Kidal, Mali;Mixed Migration Monitoring Mechanism Initiative (4Mi);1.409297000000, 18.451348000000
52693;US-Mexico Border;May 10, 2019;1;1;;;Unknown;Pima County jurisdiction, Arizona, USA;Pima County Office of the Medical Examiner;32.726672300000, -112.837055100000
53073;Sub-Saharan Africa;May 09, 2019;1;;1;1;Sickness or lack of access to medicines;Unspecified location in Guinea;Mixed Migration Monitoring Mechanism Initiative (4Mi);-9.397013000000, 9.971204000000
51771;US-Mexico Border;May 09, 2019;1;1;;;Unknown;Pima County jurisdiction, Arizona, USA;Pima County Office of the Medical Examiner;32.057499000000, -111.666072500000
51682;US-Mexico Border;May 08, 2019;1;1;;;Drowned;Río Bravo, near Ejido Santo Domingo, Guerrero, Coahuila, Mexico;Zócalo, K911 Noticias Piedras Negras;28.330829835978, -100.302247520040
51681;Mediterranean;May 08, 2019;2;1;1;1;Drowned;Body of woman found on Playa de Castilnovo, Conil de la Frontera, Cádiz, Spain. Body of boy found between El Palmar and Mangueta beaches, Vejer, Spain;Caminando Fronteras, EFE, Andalucia Informacion,  La Razon;36.264122400000, -6.087392200000
51687;Central America;May 08, 2019;1;1;;;Violent death;Near train tracks in Salto de Agua, Chiapas, Mexico;La Vanguardia, Angulo 7;17.555709223241, -92.338776619039
51690;North Africa;May 07, 2019;1;1;;;Drowned;Body found on coast near Caleta del Mariscadero, Tinajo, Lanzarote (Spain);La Voz de Lanzarote, Canarias7;29.063830800000, -13.767578800000
